1.000000000000000000e+00 1.368245950943146205e+01 1.581497817780081760e+01 -2.389049819023558285e+01 2.870752281620505997e+01 -1.409151259507802223e+01 -3.526362398851442537e-01 9.836033841925411636e+00 -1.895382801538441697e+01 1.716772830537008687e+01 -1.452457211400236581e+01 -9.819638836596631393e-01 7.383128963839464376e+00 -9.449715161809821851e+00 4.307228663642193034e+00 1.298201324945960344e+01 1.315595026316734106e+01 1.318215004573437987e+01 1.332215060344430135e+01 1.332574620520691333e+01 1.172983934240123993e+01 1.249657901080545308e+01 1.493894891963879523e+01 1.537654572803120878e+01 1.204291140564117057e+01 9.662450036038901402e+00 1.026797627166685345e+01 1.000000000000000000e+00
1.000000000000000000e+00 1.660536136830118892e+01 1.721518624221132754e+01 -2.846292074907507796e+01 2.889722067425034524e+01 -1.587163991485522274e+01 6.523389549295137702e-01 -6.217927913094832171e+00 -3.450385791056692852e+01 1.464246275477239045e+01 -1.854580475407935936e+01 -1.592849870939645252e+00 9.761390060369258492e+00 -1.864913903785821603e+01 2.806384755947464171e+00 1.389499555654311891e+01 1.461453692999854681e+01 1.499811405895321492e+01 1.658648872355121995e+01 1.317021663141112597e+01 1.474722549152036599e+01 1.460227216298000563e+01 1.284839313054815690e+01 1.379073237094639204e+01 1.536081744798893567e+01 1.245178381172714843e+01 1.053221868480640744e+01 1.000000000000000000e+00
1.000000000000000000e+00 1.599376650260751731e+01 1.586096536588225270e+01 -2.694208915989978337e+01 3.292092914363988854e+01 -1.302736148259575621e+01 8.967866096254498709e-01 -4.652889935374376229e+00 -3.015955457479996582e+01 1.651902352941218766e+01 -2.044621459233174932e+01 -4.460972415194931706e+00 5.721781126106956883e+00 -1.696042985506473855e+01 2.709070610989391170e+00 1.454228170162364187e+01 1.542232355072603589e+01 1.460221664946572950e+01 1.547620141565326612e+01 1.367179748672011108e+01 1.719920860197417056e+01 1.600081201724351487e+01 1.405682245697780530e+01 1.408589497068749452e+01 1.446041234155671162e+01 1.198302349396305466e+01 1.080152319795000615e+01 1.000000000000000000e+00
1.000000000000000000e+00 1.460518487149815847e+01 9.283918629006974399e+00 -1.808627002835757480e+01 2.795057758893602085e+01 -1.970443687757409279e+01 7.788247207237478875e+00 -1.551383377374190076e+01 -1.028105616449332338e+01 1.116174809777735755e+00 -1.721557435304690387e+01 5.443830212492783538e+00 -5.165199501234272184e+00 -1.934038947288305277e+00 2.305577855071632598e+00 1.714812867864002399e+01 1.383344022213674229e+01 1.529968256985841357e+01 1.533812780062646297e+01 1.716019823017824919e+01 1.698872305847498865e+01 1.805793471630756741e+01 1.481287680763348114e+01 1.788664532346288993e+01 1.391667742053572177e+01 1.135440162514937690e+01 1.561259414673149593e+01 -1.000000000000000000e+00
1.000000000000000000e+00 1.510926087600070034e+01 7.285815875265514663e+00 -1.612497111880520251e+01 3.110144392841980832e+01 -2.715700498688869047e+01 1.486072809334992861e+01 -2.011878640291360298e+01 -1.460555977388248294e+01 4.855025051655359469e+00 -2.083721154077341353e+01 7.485409665883856256e+00 -5.988872511755585215e+00 -6.550158990268148962e-01 2.444923918299100052e+00 1.618268249547379867e+01 1.393387215394667500e+01 1.384046560553487026e+01 1.661098674197721792e+01 1.436975237762485236e+01 1.741748241932056374e+01 1.745396770434172140e+01 1.710043045638167314e+01 1.613199647624928090e+01 1.459825940593215599e+01 1.160862123489403785e+01 1.345825598212778296e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.296292732664907632e+01 1.785696319242033070e+01 -2.071721943745090755e+01 7.632990763736345663e+00 1.114672925412139026e+00 2.168717170427897134e+00 -1.580877529788536506e+01 -1.142631643536695840e+01 -9.747041104330332217e+00 -9.975774106007627040e+00 -4.069356744650647784e+00 -6.061325291264765269e+00 1.893356746041456318e-01 1.980920787142958384e+00 1.766933909500827582e+01 1.028621640359696165e+01 2.092701069927220558e+01 1.870697553251391909e+01 1.612995052639171689e+01 1.565455412969271798e+01 1.481823479219232809e+01 1.506020766481319839e+01 1.618789857286699529e+01 1.285241301230752953e+01 1.148511708336276094e+01 1.095877088997599280e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.339459425689761218e+01 2.064264066735726999e+01 -2.210933378765738411e+01 5.199858489454239674e+00 6.114141108216724518e+00 2.905235551861803600e+00 -1.885230606552153532e+01 -1.014561677268375206e+01 -1.120587346532476047e+01 -1.437182941028411243e+01 -4.496754442389841344e+00 -2.711902780599302343e+00 -5.076357270926944443e-01 1.994238298678171040e+00 1.633780140439454343e+01 9.363981082972703263e+00 2.161401256173315844e+01 2.028193472174787360e+01 1.660201376354475755e+01 1.685610523947181960e+01 1.548216564044077437e+01 1.756098428089877217e+01 1.685918746078362318e+01 1.169945717594494283e+01 1.302909721490688000e+01 1.055730264694986786e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.306735918246949879e+01 1.432566224216345852e+01 -1.663107009474657261e+01 1.000239804507381436e+01 -5.427864541827345235e+00 1.079591804731138005e+01 -2.058147937858968390e+01 -7.118468736819472120e+00 -1.730657560740984735e+01 -1.002128950246248529e+01 1.419863267505734550e+00 -4.276814246798237740e+00 2.486353175892883183e+00 1.935883413937590891e+00 1.651624538369050299e+01 1.064040487916812516e+01 1.921285910694101062e+01 1.712919390633124550e+01 1.786809463960958055e+01 1.669505807481335324e+01 1.786129104022778691e+01 1.893922060894269777e+01 1.638147156668185289e+01 1.351273193958631857e+01 1.218880775773960679e+01 1.193637291965276148e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.316469600110540839e+01 1.804595717939846367e+01 -2.004729109897120409e+01 8.179564864499802468e+00 -1.004322997046154686e+00 4.566004407777832341e+00 -1.787609699327689583e+01 -7.935170106859703587e+00 -1.420920464557394602e+01 -1.073659287440852417e+01 -2.408226078007698057e+00 -5.162150612401152472e+00 2.721140230608817490e+00 1.910671786708586506e+00 1.613725153830497661e+01 1.014046397758597884e+01 1.969732457032403161e+01 1.944696039745933547e+01 1.700059355522947513e+01 1.523341819568667965e+01 1.491390778923661209e+01 1.558996050478258510e+01 1.607146966877422045e+01 1.237671798455715333e+01 1.152569608951972668e+01 1.115503108963793366e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.278209787269272546e+01 1.606158957368794304e+01 -1.935097585580169977e+01 5.656748739934474912e+00 -4.822348104608017216e+00 7.072087249923194818e+00 -2.050947295438279383e+01 -7.707456319592288274e+00 -1.156252553398927851e+01 -1.130917118331682047e+01 -1.681855113605730923e+00 -5.678265666166838699e+00 2.805376759937910247e+00 1.831797824970171185e+00 1.616961356400769034e+01 9.801166647122775188e+00 1.879523649437863497e+01 1.886172400785096670e+01 1.520163180483699072e+01 1.481949552561492567e+01 1.543543933520732914e+01 1.756186486209271891e+01 1.611912896017015484e+01 1.309144339480439534e+01 1.059823814916511253e+01 1.076998923932716501e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.244044630209590707e+01 1.576911634898922721e+01 -1.638513503265984994e+01 6.097658754850479035e+00 -3.273114914740836490e+00 6.095154299299614387e+00 -1.946528835587966455e+01 -9.039806995286634006e+00 -1.148135862532282481e+01 -1.109710565613015554e+01 -3.555118982027044794e+00 -6.249693909961604454e+00 1.903856413085891930e+00 2.068724093339369130e+00 1.691845835939014009e+01 1.109855501691538926e+01 1.956230249536362820e+01 1.759122251907781020e+01 1.638729212971277605e+01 1.640821152375025349e+01 1.522399250049959107e+01 1.740501890082716585e+01 1.568165075288422727e+01 1.281755400724259708e+01 1.237568773598448502e+01 1.064280534921646648e+01 -1.000000000000000000e+00
2.000000000000000000e+00 1.210825234397555938e+01 1.818437242440649726e+01 -1.485353174531172193e+01 6.321548864791794564e+00 1.028975545220384147e+00 2.836952253580091732e+00 -1.424265825442038036e+01 -1.240139645079816866e+01 -9.756023989668348051e+00 -1.618274852429958699e+01 -1.650717124363668686e+00 -3.644053874125715797e+00 -7.111823314775140847e-01 2.366250335694842999e+00 1.666084260509999027e+01 1.167126057785412208e+01 1.865888066705926462e+01 1.873432584567060744e+01 1.399232378749567651e+01 1.440591472474158863e+01 1.326685786580934234e+01 1.364579255848159534e+01 1.525288507714714470e+01 1.097616465073432757e+01 1.031366625388742442e+01 9.606022855763900026e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.747963307724983650e+01 8.408353198328951450e+00 -2.845070879017679744e+01 3.578752481742861846e+01 -1.700303121281949714e+01 5.705873290721728885e+00 1.029264798070309572e+00 -1.798997071092263411e+01 3.751838670832639555e-01 -2.481944466509888159e+01 6.703710722462291827e+00 -1.864009875372569791e+00 2.677553194358264776e-01 3.553391236096639538e+00 1.451668571514775508e+01 1.147975913886478416e+01 1.455456313345684549e+01 1.596838069963415663e+01 1.332218944564603547e+01 1.031442063322725922e+01 1.299884466185919152e+01 1.504898418722375197e+01 1.240758090464342622e+01 1.219148297793342728e+01 1.113680837560055004e+01 9.779569148426844549e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.377924222031557555e+01 1.042328982996980002e+01 -5.484063776352457786e+00 1.817346665486505231e+01 -1.017416541900854732e+01 6.578800770517450935e+00 -2.443988892471565677e+01 1.434858012603078592e+01 -1.224829212052219418e+01 -3.851137081237960391e+00 -6.243076066228941956e-01 7.741545971615489741e+00 -2.232325472524318233e+00 1.910056973849779682e+00 2.050637863375807157e+01 1.263120174525641737e+01 1.542427192817455506e+01 1.766526267831472907e+01 1.860948569868109459e+01 1.120363543073449186e+01 1.290532060386495594e+01 1.503207729507890811e+01 1.875208067584819105e+01 1.772420838608005056e+01 9.494041245577097499e+00 9.651201161269312934e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.417089651415139073e+01 2.739741479718070494e+01 -3.175229302586408053e+01 2.978071610654424717e+00 3.290870519443167552e+01 -1.562187660433852265e+01 -5.175622262043927613e+00 1.406500442971876197e+01 -1.642801571361523116e+01 -9.911054345635175622e+00 1.428961734337511658e+01 -6.602792246284692190e+00 -5.772672369671178139e+00 2.298021043816492082e+00 9.916519220472714835e+00 1.101533126180173916e+01 1.183294395603505045e+01 1.279341280685293114e+01 1.059680267872733239e+01 1.185846980245054816e+01 1.301186514782922821e+01 1.064861554460055260e+01 9.607328430651390860e+00 1.037096281888254978e+01 8.523737258379782133e+00 7.066786295665769657e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.311971312373603560e+01 2.783672817875810424e+01 -2.935631504370816813e+01 2.219907928344621251e+00 3.450467815798393190e+01 -1.303412404706013916e+01 -2.462746766472164062e+00 1.514752376952710833e+01 -1.525194195974761868e+01 -8.036249432617925237e+00 1.493809259622825536e+01 -7.263010963381625551e+00 -5.666782497521755779e+00 3.454203231038779798e+00 8.713627282089309034e+00 9.733532998085966170e+00 9.652990564632336401e+00 1.231180207598853826e+01 1.101472201324541267e+01 8.790529111419274955e+00 1.175224603858631411e+01 9.742456819480150187e+00 9.608862204086326742e+00 8.543902828979833330e+00 7.889171113336902685e+00 6.987805496701368746e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.316284006061751732e+01 2.719675178106628621e+01 -2.943626277396410984e+01 9.076921913710299661e-01 3.162649467455915797e+01 -1.743634563165185369e+01 -2.619194186088686038e+00 1.872386687887692602e+01 -1.429412747298784581e+01 -8.815024088845920147e+00 1.590935831436571313e+01 -6.230358465954076053e+00 -5.241854164761551083e+00 2.620260337842070797e+00 9.416262629765638437e+00 9.886675448308322345e+00 1.033403366458097494e+01 1.211036768349823234e+01 8.751539120565389851e+00 9.855659757064106685e+00 1.162720491716519078e+01 1.080465466335619062e+01 1.026536504657776838e+01 1.080357803022112861e+01 8.479326595231945873e+00 6.590160363725087400e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.333287069772213052e+01 2.686213215558174738e+01 -2.947423940639049178e+01 1.859080048050071543e+00 3.177284412384647894e+01 -1.713913623122340724e+01 -2.297931036605667110e+00 1.831493734852701749e+01 -1.519277223410315081e+01 -8.982471479905148826e+00 1.705465311550555896e+01 -5.453027373177424586e+00 -6.010019643161257363e+00 2.404287252968974720e+00 9.544808006441535042e+00 1.034007785920728395e+01 1.038931743278116038e+01 1.194592218335583311e+01 1.018504343429069792e+01 9.002903953783780722e+00 1.270704899132257815e+01 1.112940738196886947e+01 1.085126781322619216e+01 9.724696781777034005e+00 7.985771541024157649e+00 6.277072486400816054e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.296985447029272365e+01 2.333673864668213582e+01 -3.199587803604600111e+01 1.491345395179171529e+00 3.353816588607977422e+01 -1.903866954031127534e+01 -5.105144812680744160e+00 1.917709523748696654e+01 -1.348511916682170586e+01 -8.438820589763722069e+00 1.775734435598516825e+01 -5.585683919059103886e+00 -8.333340258999545114e+00 2.853951944515055406e+00 8.836066024635465865e+00 9.385706120175370870e+00 1.021726594016335277e+01 1.024812487447049136e+01 9.447845752699691957e+00 1.027490784799345747e+01 1.409816545146062161e+01 1.161316901735488649e+01 1.011133979560694662e+01 1.039554246594270204e+01 8.220814369196597582e+00 6.462417613801965111e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.284405271659078096e+01 2.691626947480451548e+01 -2.836464926924386276e+01 3.131105521409557557e+00 3.597107228947037072e+01 -1.418238567803683736e+01 -1.318361779417820401e+00 1.919252389906191070e+01 -1.430856832200142215e+01 -8.058345014910001325e+00 1.692081970619760511e+01 -7.980370397293829576e+00 -9.611333756642812531e+00 3.411381295548089998e+00 8.681598938747599803e+00 9.203194256739175572e+00 1.031301813069901563e+01 1.002389458580823778e+01 8.758527694008270359e+00 7.906105720483488142e+00 1.188564980666064130e+01 9.703461233793646556e+00 8.979045517906762086e+00 9.723194573789683659e+00 8.756187361205077124e+00 6.366303297809683848e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.250895505718813716e+01 2.430719621253114937e+01 -3.049573148472513040e+01 2.323744751558821875e+00 3.451830022481951232e+01 -1.777840960587233354e+01 -2.107330912132236111e+00 2.129617607202557039e+01 -1.156134505455721140e+01 -5.688730292231937824e+00 1.957408105371428775e+01 -4.156661672982651545e+00 -5.128494823312628625e+00 2.881028837851439928e+00 7.964500268169559583e+00 9.139093790866883893e+00 9.290293404983019698e+00 9.353565853703802446e+00 7.738196315182274354e+00 8.219141353973792974e+00 1.152533645496753323e+01 9.620637900075520221e+00 8.122196786679978686e+00 9.339290992537428338e+00 6.911509595533709138e+00 5.785562829716538680e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.398481186477891747e+01 2.694441813074051240e+01 -3.260251656532512499e+01 4.916398404394829447e-01 3.036715334210244421e+01 -1.740912552140130387e+01 -3.894341213655322598e+00 1.692097674535170881e+01 -1.515490546422296703e+01 -9.887761503929358042e+00 1.486735824727279542e+01 -6.045465353983582091e+00 -5.713136714685652429e+00 2.161788082525969212e+00 9.727045737933305958e+00 1.031069622064396185e+01 1.218028148098008145e+01 1.286003594198112943e+01 1.059207820537466738e+01 1.115170927168660775e+01 1.293947154930421561e+01 1.155187250285933764e+01 9.765836770489737972e+00 1.111781657800707457e+01 8.943096578130498742e+00 6.691641856007277234e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.459229345949909806e+01 2.695959115380608040e+01 -3.220667492466159132e+01 1.255257279255724168e+00 2.953394689000197815e+01 -1.790803667996210535e+01 -7.001278976066043214e+00 1.377908712110135525e+01 -1.589192523061657525e+01 -1.019449212872278920e+01 1.339353199190156651e+01 -7.821905847744626605e+00 -8.042646968178960520e+00 2.824577441564735114e+00 1.081549367606382894e+01 1.226807430110855179e+01 1.264424244105871153e+01 1.353510479285026591e+01 1.120093845092560336e+01 1.105763725231742889e+01 1.415289392122255485e+01 1.254292429017943533e+01 1.041016910609960533e+01 1.146997071739310314e+01 9.047387323474117338e+00 7.953369893207704600e+00 -1.000000000000000000e+00
2.000000000000000000e+00 1.339548984489076666e+01 2.657901935329602594e+01 -3.024662569484447516e+01 4.164556012743783953e+00 3.436233183169110106e+01 -1.728190877711232432e+01 -3.282785484518640828e+00 1.829627229452953330e+01 -1.488539847765040847e+01 -8.522825828560321781e+00 1.767245927000840311e+01 -5.495910335635045385e+00 -6.794738676503520480e+00 2.352169219152700830e+00 9.087108388814151283e+00 1.029929938806225920e+01 9.990407186122348904e+00 1.076130448406983930e+01 8.871335462240324432e+00 9.519064192162289828e+00 1.255914117457652956e+01 1.046661544718425674e+01 8.889534939742086195e+00 9.841675156307148953e+00 8.202715195831610018e+00 6.222402273951662899e+00 -1.000000000000000000e+00
3.000000000000000000e+00 1.385882009195702835e+01 -1.225649298170203405e+00 -4.021022487437802440e+00 2.100934005825440565e+01 -1.591590200078290529e+01 3.173485344367606231e+01 -2.250454086255449226e+01 1.550597437679858004e+01 -1.158631639882845477e+01 4.317702370239151044e+00 -1.473868099550455746e+01 7.300746756141808902e+00 -4.708493885784519328e+00 1.917648439766193258e+00 1.764876919172876768e+01 1.080716298400053610e+01 1.353030770613256450e+01 1.135463514128491447e+01 1.253835713899991511e+01 1.047334546456475302e+01 1.433808469965127586e+01 1.626484358445595646e+01 1.507190378174319534e+01 1.007978243329725210e+01 9.616624510616244237e+00 9.634758059585413648e+00 -1.000000000000000000e+00
3.000000000000000000e+00 1.419729055505007764e+01 1.820577355801249553e+01 -1.906442082238056557e+01 2.461311045046140933e+01 -1.424130407891865424e+01 7.054453953975519553e+00 9.393548050166604657e-01 -1.177596207061715816e+01 7.522564023734862992e+00 -2.256683518195596605e+01 -2.901976514312508915e+00 -8.647389931239759520e+00 -7.057354228497311865e+00 2.020223273087561555e+00 1.346688197394469455e+01 1.088904405866374958e+01 1.853676624452640453e+01 1.367009884016654553e+01 1.702472196103683899e+01 1.255016754563772530e+01 1.290650860365046704e+01 1.334294901850903159e+01 1.380459083927826391e+01 1.546389357753711202e+01 1.191139405239592008e+01 9.936627638579365041e+00 -1.000000000000000000e+00
3.000000000000000000e+00 1.505406872772681481e+01 5.057567993503478299e+00 -1.525293582296777295e+01 1.636807460849420437e+01 -2.416897595100019913e+01 1.848430994907329250e+01 -3.881887740106193263e+01 1.828760990908632200e+00 -1.766302460927700935e+01 -9.191184265831383371e+00 -9.458058407537240697e+00 -9.414579242653134727e+00 1.438509191247465749e-02 1.878318128438941859e+00 1.337926079303987059e+01 9.919589227961266076e+00 1.343327893506281256e+01 1.455075465633816734e+01 1.196475382959260436e+01 2.108716168704422245e+01 1.421580841544019513e+01 1.436264505189133800e+01 1.466756029556485963e+01 1.213368829380123515e+01 1.152460164491484207e+01 1.002052038962756519e+01 1.000000000000000000e+00
3.000000000000000000e+00 1.358016700578366098e+01 6.297616469131883221e+00 -1.431037930586850848e+01 1.735629993892807121e+01 -2.408009010892204671e+01 1.727496488466253410e+01 -3.338949733511373097e+01 -2.895726504500851561e+00 -1.389869667286369825e+01 -1.345397299596820417e+01 -1.599841187607665693e+00 -1.137767241865056533e+01 2.133142379417164669e+00 2.253435398938225198e+00 1.335043357918250528e+01 9.629726037092257940e+00 1.312674044142555019e+01 1.267816936796292104e+01 1.073559647483843804e+01 1.832839928465955381e+01 1.339424547486976458e+01 1.260841587042479262e+01 1.429567591829261630e+01 1.161256699599211473e+01 1.250670353357012843e+01 9.473653360712090077e+00 1.000000000000000000e+00
3.000000000000000000e+00 1.412963883746600047e+01 7.615441803107784402e+00 -1.508885404294007415e+01 1.431088870713636574e+01 -2.738018687394852790e+01 1.764212010282949805e+01 -3.348833756478155976e+01 -4.676690055079552266e+00 -1.246942884275642882e+01 -1.256167564419670413e+01 -1.105112278972492756e+00 -9.166784446572719958e+00 2.110806429080966051e+00 1.992085615063832860e+00 1.393437203326201512e+01 9.547676397811141413e+00 1.374257821040216143e+01 1.346480619913982224e+01 1.173659292903556484e+01 1.720680922023889892e+01 1.477124650430051211e+01 1.344605708590786008e+01 1.519918720707651261e+01 1.232975625814291654e+01 1.317641150672880990e+01 1.021556438469611017e+01 1.000000000000000000e+00
3.000000000000000000e+00 1.419272293649923711e+01 5.139650706642060030e+00 -1.389379839877052802e+01 1.719619803347542231e+01 -2.582336753745974534e+01 1.809955631921371122e+01 -3.570835095510180679e+01 -3.390503560997308430e+00 -1.536201015772960332e+01 -1.109817452546621297e+01 -4.852941738173125685e+00 -1.066306566412160706e+01 2.215759347097621568e+00 2.126611745864865011e+00 1.422343448369455565e+01 9.108647652587105625e+00 1.336686517686773001e+01 1.290656614873516261e+01 1.150540233963286774e+01 1.918778621758475822e+01 1.388233929223691554e+01 1.301998066702067725e+01 1.475249650868435580e+01 1.314503027028752946e+01 1.220894060087980648e+01 1.083199306927023464e+01 1.000000000000000000e+00
